gps_num,gps_fix,gps_alt,app,SiteName,SiteAddr,s_d0,s_d1,s_h0,area,gps_lat,s_t0,gps_lon,date,device_id,name,time,s_d2,timestamp,c_d0,c_d0_method,hcho,odm,adf_status,fw_ver,s_g1,model
9,1,2,AirBox,08BEAC028922,N/A,80,82,63,new_taipei,24.918,27.62,121.281,2020-09-25,08BEAC028922,寶德堂,01:20:02,63,2020-09-25T01:20:02Z,12.56,SVR/7/8.68,,,,,,
9,1,2,AirBox,08BEAC028926,N/A,51,60,81,new_taipei,24.91289858,24.25,121.3193674,2020-09-25,08BEAC028926,妙法寺,01:17:17,40,2020-09-25T01:17:17Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC028928,N/A,41,48,73,new_taipei,25.01,25.12,121.322,2020-09-25,08BEAC028928,宏善寺,01:18:55,27,2020-09-25T01:18:55Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC02892A,N/A,54,66,71,new_taipei,25.015,26,121.222,2020-09-25,08BEAC02892A,青昇宫,01:19:36,35,2020-09-25T01:19:36Z,13.83,SVR/7/7.13,,,,,,
9,1,2,AirBox,08BEAC02892C,N/A,45,52,67,new_taipei,24.9945842,25.75,121.4908612,2020-09-25,08BEAC02892C,裕宫,01:19:58,29,2020-09-25T01:19:58Z,26.97,GAM/30/3.81,,,,,,
9,1,2,AirBox,08BEAC02892E,N/A,57,72,75,new_taipei,25.093,26.62,121.223,2020-09-25,08BEAC02892E,保安宮,01:16:09,43,2020-09-25T01:16:09Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC028930,N/A,75,84,72,new_taipei,25.09116308,25.37,121.2679028,2020-09-25,08BEAC028930,誠聖宮,01:21:33,52,2020-09-25T01:21:33Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC02893E,N/A,66,74,73,new_taipei,25.006,27,121.097,2020-09-25,08BEAC02893E,應天宮,01:16:38,47,2020-09-25T01:16:38Z,11.86,SVR/7/12.29,,,,,,
9,1,2,AirBox,08BEAC02895E,N/A,8,9,74,NA,24.2972517,26.37,120.6279247,2020-09-25,08BEAC02895E,泰田2,01:19:32,5,2020-09-25T01:19:32Z,8,SVR/30/16.21,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,32,36,69,kaohsiung,22.907,28.36,120.681,2020-09-25,08BEAC02899E,iTribe萬山部落,01:18:56,22,2020-09-25T01:18:56Z,25.82,GAM/7/15.58,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,1,1,100,hsinchu_county,24.68,21.25,121.25,2020-09-25,08BEAC0289A6,iTribe那羅四部落,01:16:34,0,2020-09-25T01:16:34Z,1,GAM/21/17.62,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,9,9,84,yilan,24.655,25.75,121.579,2020-09-25,08BEAC0289A8,iTribe松羅部落,01:19:31,6,2020-09-25T01:19:31Z,9,GAM/7/19.79,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,17,18,100,taoyuan,24.778,22.25,121.325,2020-09-25,08BEAC0289AA,iTribe嘎色鬧部落,01:16:25,11,2020-09-25T01:16:25Z,10.84,SVR/7/22.97,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,16,17,82,taoyuan,24.804,23.12,121.346,2020-09-25,08BEAC0289AE,iTribe溪口台部落,01:21:34,11,2020-09-25T01:21:34Z,N/A,N/A,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,8,8,92,hsinchu_county,24.734,24.12,121.258,2020-09-25,08BEAC0289B0,iTribe上水田部落,01:16:02,6,2020-09-25T01:16:02Z,8,GAM/21/17.09,,,,,,
9,1,2,AirBox,08BEAC0289FA,N/A,47,58,87,keelung,25.14497251,23.75,121.7385472,2020-09-25,08BEAC0289FA,流籠頭-中華路5巷10號,01:17:25,31,2020-09-25T01:17:25Z,16.82,RFR/7/2.8,,,,,,
9,1,2,AirBox,08BEAC028A04,N/A,21,23,71,yunlin,23.567,28.36,120.304,2020-09-25,08BEAC028A04,北港中山路,01:16:35,15,2020-09-25T01:16:35Z,15.23,SVR/30/12.5,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,4,4,100,taitung,22.309,28.11,120.887,2020-09-25,08BEAC028A0A,iTribe魯加卡斯部落,01:19:16,2,2020-09-25T01:19:16Z,4,GAM/30/40.31,,,,,,
9,1,2,AirBox,08BEAC028A0C,N/A,12,13,100,taichuang,24.237,25.87,120.478,2020-09-25,08BEAC028A0C,安順工專二,01:16:11,8,2020-09-25T01:16:11Z,12,SVR/30/19.04,,,,,,
9,1,2,AirBox,08BEAC028A12,N/A,15,16,62,chiayi_city,23.484,29.61,120.449,2020-09-25,08BEAC028A12,永慶不動產嘉義林森店,01:17:01,10,2020-09-25T01:17:01Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC028A14,N/A,0,1,80,nantou,24.056,27,120.911,2020-09-25,08BEAC028A14,南投縣北港國小,01:20:35,0,2020-09-25T01:20:35Z,0,GAM/30/27.93,,,,,,
9,1,2,AirBox,08BEAC028A16,N/A,29,32,61,new_taipei,25.021,27.5,121.46,2020-09-25,08BEAC028A16,ThoseWhoLoveFreshAirHsinFu,01:18:36,19,2020-09-25T01:18:36Z,17.49,GAM/30/0.9,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,5,5,100,taitung,22.937,24.87,121.142,2020-09-25,08BEAC028A18,iTribe山嶺榴部落,01:17:50,3,2020-09-25T01:17:50Z,5,RFR/21/20.25,,,,,,
9,1,2,AirBox,08BEAC028A1E,N/A,13,13,63,taichuang,24.223935,24.75,120.47248,2020-09-25,08BEAC028A1E,華村,01:18:52,9,2020-09-25T01:18:52Z,9.67,SVR/30/18.87,,,,,,
9,1,2,AirBox,08BEAC028A20,N/A,28,30,67,taipei,24.82111774,27.25,121.1030122,2020-09-25,08BEAC028A20,雲夢山丘2,01:16:12,19,2020-09-25T01:16:12Z,16.42,GAM/21/9.02,,,,,,
9,1,2,AirBox,08BEAC028A22,N/A,38,49,76,hsinchu_county,24.866,23.75,120.979,2020-09-25,08BEAC028A22,誠正中學,01:17:49,26,2020-09-25T01:17:49Z,13.2,SVR/30/6.71,,,,,,
9,1,2,AirBox,MO-MetSoc-08,N/A,32,37,71,,22.1566314,26.62,113.5541102,2020-09-25,08BEAC028A24,華寶平台,01:19:57,19,2020-09-25T01:19:57Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC028A2C,N/A,16,17,66,taichuang,24.257627,28,120.513537,2020-09-25,08BEAC028A2C,宏華36碼頭,01:16:03,11,2020-09-25T01:16:03Z,10.27,SVR/30/17.47,,,,,,
9,1,2,AirBox,08BEAC028A2E,N/A,6,6,69,taichuang,24.1808604,26.12,120.6614683,2020-09-25,08BEAC028A2E,水湳日式1南,01:16:08,4,2020-09-25T01:16:08Z,6,SVR/30/3.82,,,,,,
9,1,2,AirBox,MO-MetSoc-07,N/A,30,32,66,,22.1560934,25.75,113.554547,2020-09-25,08BEAC028A30,華寶平台3,01:21:27,18,2020-09-25T01:21:27Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC028A32,N/A,6,7,64,taichuang,24.1810925,26.62,120.6581648,2020-09-25,08BEAC028A32,水湳日式3南,01:21:05,4,2020-09-25T01:21:05Z,6,SVR/30/3.67,,,,,,
9,1,2,AirBox,08BEAC028A36,N/A,6,7,61,taichuang,24.180772,28.36,120.660271,2020-09-25,08BEAC028A36,水湳日式2北,01:21:15,4,2020-09-25T01:21:15Z,6,SVR/30/3.75,,,,,,
9,1,2,AirBox,08BEAC028A3A,N/A,6,7,69,taichuang,24.1807461,26.5,120.6596747,2020-09-25,08BEAC028A3A,水湳日式2南,01:20:59,4,2020-09-25T01:20:59Z,6,SVR/30/3.72,,,,,,
9,1,2,AirBox,08BEAC028A3C,N/A,5,6,59,taichuang,24.1808706,27.5,120.6615054,2020-09-25,08BEAC028A3C,水湳日式1北,01:22:01,4,2020-09-25T01:22:01Z,5,SVR/30/3.83,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,5,5,100,yilan,24.33,27,121.74,2020-09-25,08BEAC028A40,iTribe德卡倫部落,01:18:15,3,2020-09-25T01:18:15Z,5,SVR/14/42.37,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,14,15,84,yilan,24.612,24.62,121.525,2020-09-25,08BEAC028A42,iTribe梵梵部落,01:19:16,8,2020-09-25T01:19:16Z,9.87,GAM/7/26.97,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,11,12,93,taichuang,24.335,25.37,120.936,2020-09-25,08BEAC028A46,iTribe桃山部落,01:18:28,8,2020-09-25T01:18:28Z,11,SVR/30/18.71,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,12,13,100,miaoli,24.577,24.75,120.941,2020-09-25,08BEAC028A48,iTribe百壽部落,01:21:31,8,2020-09-25T01:21:31Z,12,GAM/21/12.31,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,23,26,71,kaohsiung,23.158,28.61,120.765,2020-09-25,08BEAC028A4A,iTribe桃源部落,01:19:05,17,2020-09-25T01:19:05Z,17.72,GAM/7/38.75,,,,,,
9,1,2,AirBox,朴子-1(2020),Puzi,18,19,77,taipei,25.04170237,28.25,121.5440922,2020-09-25,08BEAC028A4C,手動站：朴子站-1（A4C）,01:17:27,13,2020-09-25T01:17:27Z,10.19,SVR/30/3.68,,,,,,
9,1,2,AirBox,板橋-1(2020),Banqiao,30,32,100,NA,25.012,25.62,121.458,2020-09-25,08BEAC028A4E,手動站：板橋站-1（A4E),01:18:28,21,2020-09-25T01:18:28Z,17,GAM/30/0.15,,,,,,
9,1,2,AirBox,萬華-1(2020),Wanhua,38,45,79,taipei,25.046,24.37,121.507,2020-09-25,08BEAC028A52,手動站：萬華站-1（A52),01:17:37,25,2020-09-25T01:17:37Z,20.14,SVR/30/0.15,,,,,,
9,1,2,AirBox,斗六-1(2020),Douliu,27,30,100,taipei,25.04170237,28.86,121.5440922,2020-09-25,08BEAC028A54,手動站：斗六站-1（A54）,01:16:00,17,2020-09-25T01:16:00Z,16,SVR/30/3.68,,,,,,
9,1,2,AirBox,斗六-2(2020),Douliu,24,29,92,taipei,25.04170237,29.86,121.5440922,2020-09-25,08BEAC028A56,手動站：斗六站-2（A56）,01:16:01,15,2020-09-25T01:16:01Z,13.34,SVR/30/3.68,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,21,23,100,kaohsiung,23.171,27,120.775,2020-09-25,08BEAC028A58,iTribe勤和部落,01:19:40,14,2020-09-25T01:19:40Z,5.89,GAM/7/40.52,,,,,,
9,1,2,AirBox,08BEAC028A5C,N/A,9,10,68,taichuang,24.206,29.86,120.653,2020-09-25,08BEAC028A5C,總茂環保1,01:18:14,7,2020-09-25T01:18:14Z,9,SVR/30/6.13,,,,,,
9,1,2,AirBox,南投-2(2020),Nantou,22,24,93,yilan,25.04170237,28.86,121.5440922,2020-09-25,08BEAC028A5E,手動站：南投站-2（A5E）,01:21:39,14,2020-09-25T01:21:39Z,12.12,SVR/30/3.68,,,,,,
9,1,2,AirBox,南投-1(2020),Nantou,20,22,72,yilan,25.04170237,32.36,121.5440922,2020-09-25,08BEAC028A60,手動站：南投站-1（A60）,01:18:49,12,2020-09-25T01:18:49Z,11.76,SVR/30/3.68,,,,,,
9,1,2,AirBox,朴子-2(2020),Puzi,22,24,83,taipei,25.04170237,28.25,121.5440922,2020-09-25,08BEAC028A62,手動站：朴子站-2（A62）,01:18:28,13,2020-09-25T01:18:28Z,11.59,SVR/30/3.68,,,,,,
9,1,2,AirBox,基隆-2(2020),Keelung,50,62,100,yilan,25.0513092,22,121.5442497,2020-09-25,08BEAC028A68,手動站：基隆站-2（A68）,01:20:43,31,2020-09-25T01:20:43Z,27.69,SVR/30/3.68,,,,,,
9,1,2,AirBox,陽明-1(2020),Yangming,0,0,100,yilan,25.051,17.37,121.544,2020-09-25,08BEAC028A6C,手動站：陽明站-1（A6C）,01:16:45,0,2020-09-25T01:16:45Z,0,SVR/30/3.65,,,,,,
9,1,2,AirBox,陽明-2(2020),Yangming,51,64,100,yilan,25.0513097,17.62,121.5443192,2020-09-25,08BEAC028A6E,手動站：陽明站-2（A6E）,01:18:04,30,2020-09-25T01:18:04Z,25.59,SVR/30/3.69,,,,,,
9,1,2,AirBox,士林-1(2020),Shilin,46,57,100,yilan,25.10589099,24.12,121.5145209,2020-09-25,08BEAC028A70,手動站：士林站-1（70),01:16:07,29,2020-09-25T01:16:07Z,17.08,SVR/7/0.11,,,,,,
9,1,2,AirBox,士林-2(2020),Shilin,44,53,100,yilan,25.10587217,24.87,121.5145017,2020-09-25,08BEAC028A72, 手動站：士林站-2（72),01:20:27,27,2020-09-25T01:20:27Z,17.71,SVR/7/0.11,,,,,,
9,1,2,AirBox,基隆-1(2020),Keelung,49,62,100,yilan,25.0513208,22.37,121.5442646,2020-09-25,08BEAC028A82,手動站：基隆站-1（A82）,01:18:57,31,2020-09-25T01:18:57Z,27.16,SVR/30/3.68,,,,,,
9,1,2,AirBox,08BEAC028A96,N/A,35,40,63,taoyuan,24.991,26.25,121.307,2020-09-25,08BEAC028A96,南門市場文化街,01:19:45,24,2020-09-25T01:19:45Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC028A98,N/A,31,37,72,tainan,22.973,28.11,120.225,2020-09-25,08BEAC028A98,Chongming14st,01:20:10,19,2020-09-25T01:20:10Z,17.29,GAM/14/2.62,,,,,,
9,1,2,AirBox,08BEAC028A9A,N/A,33,38,76,taipei,24.99,25.25,121.552,2020-09-25,08BEAC028A9A,Fushan,01:18:34,22,2020-09-25T01:18:34Z,17.63,SVR/30/7.73,,,,,,
9,1,2,AirBox,08BEAC028A9E,N/A,44,54,79,new_taipei,25.107,24,121.843,2020-09-25,08BEAC028A9E,九份國小後走廊,01:20:03,28,2020-09-25T01:20:03Z,16.79,RFR/7/8.71,,,,,,
9,1,2,AirBox,08BEAC028AA0,N/A,36,42,100,new_taipei,25.107,22.25,121.843,2020-09-25,08BEAC028AA0,九份國小戶外,01:17:55,23,2020-09-25T01:17:55Z,11.56,RFR/7/8.71,,,,,,
9,1,2,AirBox,08BEAC028AA2,N/A,58,69,73,new_taipei,25.107,24.12,121.843,2020-09-25,08BEAC028AA2,九份國小前走廊,01:20:30,38,2020-09-25T01:20:30Z,16.86,RFR/7/8.71,,,,,,
9,1,2,AirBox,08BEAC028AA4,N/A,44,56,100,pingtung,22.66725369,29,120.4599262,2020-09-25,08BEAC028AA4,admim,01:20:54,27,2020-09-25T01:20:54Z,23.48,GAM/14/2.95,,,,,,
9,1,2,AirBox,iTribe振興部落(2020),N/A,12,13,84,hualien,23.25,24.87,121.273,2020-09-25,08BEAC028AA6,iTribe古楓部落,01:16:17,8,2020-09-25T01:16:17Z,12,RFR/21/56.46,,,,,,
9,1,2,AirBox,08BEAC028AAC,N/A,14,14,99,taichuang,24.172676,25.25,120.88191,2020-09-25,08BEAC028AAC,萬中砂石1,01:18:49,9,2020-09-25T01:18:49Z,8.12,SVR/30/24.55,,,,,,
9,1,2,AirBox,08BEAC028AB0,N/A,12,13,66,taichuang,24.182,26.87,120.545,2020-09-25,08BEAC028AB0,台中市龍井區竹坑里環保志工小隊,01:17:16,8,2020-09-25T01:17:16Z,12,SVR/30/10.29,,,,,,
9,1,2,AirBox,08BEAC028AB6,N/A,8,9,63,taichuang,24.167935,28.11,120.645636,2020-09-25,08BEAC028AB6,台中市西屯區上德里環保志工小隊,01:19:05,6,2020-09-25T01:19:05Z,8,SVR/30/1.83,,,,,,
9,1,2,AirBox,08BEAC028AB8,N/A,13,13,65,taichuang,24.20132,26.87,120.520422,2020-09-25,08BEAC028AB8,台中市龍井區龍津里環保志工小隊,01:20:08,10,2020-09-25T01:20:08Z,9.28,SVR/30/13.4,,,,,,
9,1,2,AirBox,08BEAC028ABA,N/A,11,12,65,taichuang,24.156642,26.62,120.538629,2020-09-25,08BEAC028ABA,台中市大肚區日光郡環保志工小隊,01:14:47,8,2020-09-25T01:14:47Z,11,SVR/30/10.08,,,,,,
9,1,2,AirBox,08BEAC028AC8,N/A,15,18,65,taichuang,24.36573,26.5,120.619477,2020-09-25,08BEAC028AC8,台中市大甲區德化里環保志工小隊,01:17:51,9,2020-09-25T01:17:51Z,9.98,SVR/30/14.26,,,,,,
9,1,2,AirBox,08BEAC028ADA,N/A,12,12,100,taichuang,24.27659991,29,120.6959908,2020-09-25,08BEAC028ADA,良全預拌混凝土出入口,01:17:16,9,2020-09-25T01:17:16Z,12,SVR/30/13.44,,,,,,
9,1,2,AirBox,08BEAC028ADC,N/A,8,9,77,taipei,24.27659991,29.25,120.6959908,2020-09-25,08BEAC028ADC,良全預拌混凝土行車路徑,01:21:42,5,2020-09-25T01:21:42Z,8,SVR/30/13.44,,,,,,
9,1,2,AirBox,08BEAC028AEE,N/A,11,12,65,taichuang,24.205719,27,120.502292,2020-09-25,08BEAC028AEE,台中市龍井區麗水里環保志工小隊,01:17:45,8,2020-09-25T01:17:45Z,11,SVR/30/15.29,,,,,,
9,1,2,AirBox,08BEAC028AFA,N/A,12,12,71,taichuang,24.273398,25.75,120.548291,2020-09-25,08BEAC028AFA,台中市清水區中社里環保志工小隊,01:18:21,9,2020-09-25T01:18:21Z,12,SVR/30/16.45,,,,,,
9,1,2,AirBox,08BEAC028B14,N/A,5,6,67,taichuang,24.2176946,25.37,120.5840129,2020-09-25,08BEAC028B14,弘光科技大學毓麟館,01:20:54,3,2020-09-25T01:20:54Z,5,SVR/30/9.32,,,,,,
9,1,2,AirBox,08BEAC028B16,N/A,6,7,53,taichuang,24.216752,26.75,120.5812437,2020-09-25,08BEAC028B16,弘光科技大學行政大樓,01:21:35,5,2020-09-25T01:21:35Z,6,SVR/30/9.41,,,,,,
9,1,2,AirBox,08BEAC028B18,N/A,12,14,69,taichuang,24.0680743,26.62,120.7148467,2020-09-25,08BEAC028B18,朝陽科技大學教學大樓T1-601,01:19:05,9,2020-09-25T01:19:05Z,12,SVR/30/11.97,,,,,,
9,1,2,AirBox,08BEAC028B1A,N/A,11,12,62,taichuang,24.0687342,28.36,120.713133,2020-09-25,08BEAC028B1A,朝陽科技大學管理大樓T2-115,01:16:14,8,2020-09-25T01:16:14Z,11,SVR/30/11.8,,,,,,
9,1,2,AirBox,08BEAC028B1C,N/A,11,12,67,taichuang,24.0685897,27.5,120.71292,2020-09-25,08BEAC028B1C,朝陽科技大學管理大樓T2-107,01:15:55,8,2020-09-25T01:15:55Z,11,SVR/30/11.8,,,,,,
9,1,2,AirBox,08BEAC028B22,N/A,44,55,100,new_taipei,24.98022345,23,121.2163307,2020-09-25,08BEAC028B22,A20站1月台,01:17:12,29,2020-09-25T01:17:12Z,19.45,SVR/7/3.27,,,,,,
9,1,2,AirBox,08BEAC028B24,N/A,37,48,59,kaohsiung,22.637302,26,120.3419472,2020-09-25,08BEAC028B24,pm2.5,01:17:12,23,2020-09-25T01:17:12Z,25.51,GAM/21/5.56,,,,,,
9,1,2,AirBox,08BEAC028B26,N/A,5,6,57,taichuang,24.14125174,28.36,120.6762414,2020-09-25,08BEAC028B26,臺中市食品藥物安全處,01:17:18,4,2020-09-25T01:17:18Z,5,SVR/30/3.77,,,,,,
9,1,2,AirBox,08BEAC028B2A,N/A,10,10,68,taichuang,24.0685235,28.25,120.7129843,2020-09-25,08BEAC028B2A,朝陽科技大學管理大樓T2-407,01:19:57,7,2020-09-25T01:19:57Z,10,SVR/30/11.81,,,,,,
9,1,2,AirBox,08BEAC028B2C,N/A,42,50,88,new_taipei,25.05625397,24.25,121.2104908,2020-09-25,08BEAC028B2C,A15站2月台,01:17:12,26,2020-09-25T01:17:12Z,20.87,SVR/7/11.5,,,,,,
9,1,2,AirBox,08BEAC028B2E,N/A,37,45,75,new_taipei,25.08611374,25.12,121.2666515,2020-09-25,08BEAC028B2E,A11站3月台,01:19:39,24,2020-09-25T01:19:39Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC028B30,N/A,43,51,73,new_taipei,25.059,25.37,121.446,2020-09-25,08BEAC028B30,A04站1月台,01:21:10,27,2020-09-25T01:21:10Z,26.2,GAM/30/5.28,,,,,,
9,1,2,AirBox,08BEAC028B32,N/A,40,50,78,new_taipei,25.06024561,23.62,121.3698173,2020-09-25,08BEAC028B32,A08站3月台,01:19:08,24,2020-09-25T01:19:08Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC028B34,N/A,41,52,77,new_taipei,25.06547439,23.62,121.361771,2020-09-25,08BEAC028B34,A09站PAO,01:18:55,27,2020-09-25T01:18:55Z,N/A,N/A,,,,,,
9,1,2,AirBox,08BEAC028B36,N/A,13,14,70,taichuang,24.0681926,27.12,120.7143361,2020-09-25,08BEAC028B36,朝陽科技大學教學大樓T1-607,01:18:25,9,2020-09-25T01:18:25Z,8.69,SVR/30/11.93,,,,,,
9,1,2,AirBox,08BEAC028B38,N/A,45,57,79,new_taipei,25.05951215,24.75,121.446114,2020-09-25,08BEAC028B38,A04站PAO,01:21:05,29,2020-09-25T01:21:05Z,25.69,GAM/30/5.33,,,,,,
9,1,2,AirBox,08BEAC028B3A,N/A,13,14,58,taichuang,24.167147,29.11,120.670099,2020-09-25,08BEAC028B3A,北區長青里環保志工小隊,01:19:19,10,2020-09-25T01:19:19Z,9.93,SVR/30/3.4,,,,,,
9,1,2,AirBox,08BEAC028B3E,N/A,10,11,63,taichuang,24.157812,27.37,120.69742,2020-09-25,08BEAC028B3E,北區建德里環保志工小隊,01:17:05,6,2020-09-25T01:17:05Z,10,SVR/30/5.76,,,,,,
9,1,2,AirBox,08BEAC028B46,N/A,4,5,57,taichuang,24.18255,29.5,120.695133,2020-09-25,08BEAC028B46,北屯區松安里環保志工小隊,01:21:38,3,2020-09-25T01:21:38Z,4,SVR/30/6.46,,,,,,
9,1,2,AirBox,08BEAC028B48,N/A,19,22,59,taichuang,24.150462,29.11,120.678596,2020-09-25,08BEAC028B48,北區大湖里環保志工小隊,01:19:45,13,2020-09-25T01:19:45Z,12.26,SVR/30/3.82,,,,,,
9,1,2,AirBox,08BEAC028B4A,N/A,6,7,63,taichuang,24.168,27,120.678,2020-09-25,08BEAC028B4A,北區梅川里環保志工小隊,01:16:49,4,2020-09-25T01:16:49Z,6,SVR/30/4.15,,,,,,
9,1,2,AirBox,08BEAC028B4C,N/A,8,8,66,NA,24.152213,27,120.67534,2020-09-25,08BEAC028B4C,北區文莊里環保志工小隊,01:16:48,5,2020-09-25T01:16:48Z,8,SVR/30/3.48,,,,,,
9,1,2,AirBox,08BEAC028B4E,N/A,5,6,65,taichuang,24.172111,26.75,120.677099,2020-09-25,08BEAC028B4E,北區賴興里環保志工小隊,01:20:08,3,2020-09-25T01:20:08Z,5,SVR/30/4.29,,,,,,
9,1,2,AirBox,08BEAC028B50,N/A,5,6,64,taichuang,24.164766,26.62,120.68144,2020-09-25,08BEAC028B50,北區賴福里環保志工小隊,01:16:47,3,2020-09-25T01:16:47Z,5,SVR/30/4.34,,,,,,
9,1,2,AirBox,08BEAC028B52,N/A,5,5,57,taichuang,24.152085,30.5,120.683049,2020-09-25,08BEAC028B52,北區錦平里環保志工小隊,01:18:02,3,2020-09-25T01:18:02Z,5,SVR/30/4.27,,,,,,
9,1,2,AirBox,08BEAC028B56,N/A,6,7,62,taichuang,24.12892219,28.75,120.6818698,2020-09-25,08BEAC028B56,南區城隍里環保志工隊,01:17:20,4,2020-09-25T01:17:20Z,6,SVR/30/4.88,,,,,,
9,1,2,AirBox,08BEAC028B58,N/A,6,7,59,taichuang,24.154023,29.61,120.688113,2020-09-25,08BEAC028B58,北區樂英里環保志工小隊,01:20:52,4,2020-09-25T01:20:52Z,6,SVR/30/4.79,,,,,,
9,1,2,AirBox,08BEAC028B5A,N/A,7,7,65,taichuang,24.13648662,27.87,120.7038052,2020-09-25,08BEAC028B5A,東信里環保志工小隊,01:19:19,4,2020-09-25T01:19:19Z,7,SVR/30/6.6,,,,,,
9,1,2,AirBox,08BEAC028B5C,N/A,6,7,70,taichuang,24.181,25.87,120.659,2020-09-25,08BEAC028B5C,水湳日式3北,01:21:47,4,2020-09-25T01:21:47Z,6,SVR/30/3.71,,,,,,
9,1,2,AirBox,08BEAC028B5E,N/A,9,10,70,taichuang,24.07,27,120.713,2020-09-25,08BEAC028B5E,朝陽科技大學人文科技大樓北側,01:20:18,6,2020-09-25T01:20:18Z,9,SVR/30/11.68,,,,,,
9,1,2,AirBox,08BEAC028B60,N/A,7,7,69,taichuang,24.217673,25.75,120.5818513,2020-09-25,08BEAC028B60,弘光科技大學食品科技大樓,01:16:30,4,2020-09-25T01:16:30Z,7,SVR/30/9.45,,,,,,
9,1,2,AirBox,08BEAC028B62,N/A,12,15,61,taichuang,24.15053317,28.5,120.6967192,2020-09-25,08BEAC028B62,東區合作里環保志工小隊,01:16:15,7,2020-09-25T01:16:15Z,12,SVR/30/5.66,,,,,,
9,1,2,AirBox,08BEAC028B64,N/A,11,11,59,taichuang,24.1079052,29.11,120.6571881,2020-09-25,08BEAC028B64,南區樹義里環保志工隊,01:18:39,8,2020-09-25T01:18:39Z,11,SVR/30/5.17,,,,,,
9,1,2,AirBox,08BEAC028B68,N/A,9,10,62,tainan,23.111896,30,120.30358,2020-09-25,08BEAC028B68,幸福園,01:19:40,6,2020-09-25T01:19:40Z,9,GAM/14/17.46,,,,,,
9,1,2,AirBox,08BEAC028B6A,N/A,16,17,63,taichuang,24.0879022,28.36,120.7327224,2020-09-25,08BEAC028B6A,大里區健民里環保志工隊,01:18:08,12,2020-09-25T01:18:08Z,10.59,SVR/30/11.72,,,,,,
9,1,2,AirBox,08BEAC028B6C,N/A,6,6,66,taichuang,24.2164692,26.87,120.5841234,2020-09-25,08BEAC028B6C,弘光科技大學智慧科技大樓,01:17:49,4,2020-09-25T01:17:49Z,6,SVR/30/9.2,,,,,,
9,1,2,AirBox,08BEAC028B70,N/A,5,5,60,taichuang,24.1287431,28.25,120.65736,2020-09-25,08BEAC028B70,南區崇倫里環保志工隊,01:16:30,4,2020-09-25T01:16:30Z,5,SVR/30/3.07,,,,,,
9,1,2,AirBox,08BEAC028B72,N/A,5,6,57,taichuang,24.164,31.25,120.722,2020-09-25,08BEAC028B72,珍珠的家,01:18:25,4,2020-09-25T01:18:25Z,5,SVR/30/8.33,,,,,,
9,1,2,AirBox,08BEAC028B82,N/A,6,7,58,taichuang,24.144955,30.36,120.686825,2020-09-25,08BEAC028B82,瑞助營造-尚武社會宅,01:18:55,4,2020-09-25T01:18:55Z,6,SVR/30/4.72,,,,,,
9,1,2,AirBox,08BEAC028B86,N/A,8,8,100,taichuang,24.267317,26.25,120.752271,2020-09-25,08BEAC028B86,泛亞一西西守衛室,01:20:16,5,2020-09-25T01:20:16Z,8,SVR/30/12.88,,,,,,
9,1,2,AirBox,08BEAC028B8A,N/A,21,22,62,taipei,25.024992,25.12,121.526768,2020-09-25,08BEAC028B8A,NTNU_GEO_921,01:18:35,15,2020-09-25T01:18:35Z,14.33,SVR/30/3.09,,,,,,
9,1,2,AirBox,08BEAC028B8C,N/A,10,11,59,taichuang,24.141145,29.11,120.695412,2020-09-25,08BEAC028B8C,堃成-建成路地下道,01:21:19,8,2020-09-25T01:21:19Z,10,SVR/30/5.65,,,,,,
9,1,2,AirBox,08BEAC028B90,N/A,6,7,57,NA,24.166888,29.11,120.711134,2020-09-25,08BEAC028B90,臺中市游泳訓練中心場館新建工程,01:19:16,4,2020-09-25T01:19:16Z,6,SVR/30/7.31,,,,,,
