SiteAddr,SiteName,adf_status,app,area,c_d0,c_d0_method,date,device_id,fw_ver,gps_alt,gps_fix,gps_lat,gps_lon,gps_num,hcho,model,name,odm,s_d0,s_d1,s_d2,s_g1,s_g8,s_gg,s_h0,s_t0,time,timestamp
雲林縣東勢鄉龍潭村信義路一號,雲林縣縣立龍潭國小,0,AirBox,,8.31,BRR/14/24.76,2020-05-24,08BEAC0A02E8,v1.06,2.0,1.0,23.68966698,120.2394443,9.0,0,AI-1003WN,,acelink.edimax,13.0,14.0,7.0,0.0,0.0,0.0,84.0,29.2,01:36:32,2020-05-24T01:36:32Z
嘉義縣溪口鄉溪北村中山路53號,嘉義縣縣立溪口國小,0,AirBox,,31.72,Theil-Sen/30/16.45,2020-05-24,08BEAC0A0118,v1.06,2.0,1.0,23.60423288,120.393445,9.0,0,AI-1003WN,,acelink.edimax,45.0,57.0,28.0,0.0,0.0,0.0,93.0,28.7,01:36:55,2020-05-24T01:36:55Z
臺中市太平區新平路二段100號,臺中市立宜欣國小,0,AirBox,,8.61,BRR/30/7.64,2020-05-24,08BEAC0A0114,v1.06,2.0,1.0,24.139548,120.715134,9.0,0,AI-1003WN,,acelink.edimax,15.0,16.0,8.0,0.0,0.0,0.0,79.0,29.7,01:36:15,2020-05-24T01:36:15Z
[600]嘉義市600宣信街252號,嘉義私立東吳高級工業家事職業學校,,AirBox,chiayi_city,22.4,Theil-Sen/30/2.17,2020-05-24,74DA38B0539E,,2.0,1.0,23.469,120.461,9.0,,,嘉義市東吳高職,,32.0,39.0,21.0,,,,100.0,26.25,01:34:38,2020-05-24T01:34:38Z
臺中市太平區樹孝路336巷9號,臺中市立新平國小,0,AirBox,,8.31,BRR/30/8.02,2020-05-24,08BEAC0A0116,v1.06,2.0,1.0,24.15486847,120.7200819,9.0,0,AI-1003WN,,acelink.edimax,14.0,16.0,7.0,0.0,0.0,0.0,78.0,29.5,01:36:16,2020-05-24T01:36:16Z
臺中市龍井區忠和里中央路三段206號,臺中市立龍海國小,0,AirBox,,3.06,BRR/30/13.66,2020-05-24,08BEAC0A02E0,v1.06,2.0,1.0,24.21644,120.526523,9.0,0,AI-1003WN,,acelink.edimax,7.0,8.0,4.0,0.0,0.0,0.0,88.0,28.7,01:38:54,2020-05-24T01:38:54Z
雲林縣台西鄉牛厝村舊泉州廿號,雲林縣縣立泉州國小,0,AirBox,,6.05,BRR/14/23.58,2020-05-24,08BEAC0A02E6,v1.06,2.0,1.0,23.6753065,120.2040303,9.0,0,AI-1003WN,,acelink.edimax,8.0,9.0,4.0,0.0,0.0,0.0,84.0,29.2,01:38:44,2020-05-24T01:38:44Z
臺中市東勢區隆興里東坑路西盛巷22號,臺中市立石角國小,0,AirBox,,55.8,LR/30/11.28,2020-05-24,08BEAC0A0112,v1.06,2.0,1.0,24.23771682,120.8510768,9.0,0,AI-1003WN,,acelink.edimax,9.0,11.0,4.0,0.0,0.0,0.0,91.0,29.0,01:35:28,2020-05-24T01:35:28Z
雲林縣二崙鄉來惠村來惠路十二號,雲林縣縣立來惠國小,0,AirBox,,66.96,Theil-Sen/21/16.17,2020-05-24,08BEAC0A02E4,v1.06,2.0,1.0,23.7682188,120.3985473,9.0,0,AI-1003WN,,acelink.edimax,39.0,53.0,24.0,0.0,0.0,0.0,100.0,28.7,01:35:00,2020-05-24T01:35:00Z
臺南市安南區安和路三段193號,臺南市市立安順國小,0,AirBox,,23.87,Theil-Sen/14/6.9,2020-05-24,08BEAC0A060A,v1.06,2.0,1.0,23.0457703,120.2135861,9.0,0,AI-1003WN,,acelink.edimax,45.0,56.0,26.0,0.0,0.0,0.0,79.0,29.2,01:39:31,2020-05-24T01:39:31Z
臺南市安南區城東里城北路195號,臺南市市立土城國小,0,AirBox,,20.94,Theil-Sen/14/11.67,2020-05-24,08BEAC0A060C,v1.06,2.0,1.0,23.0660136,120.1306598,9.0,0,AI-1003WN,,acelink.edimax,46.0,58.0,27.0,0.0,0.0,0.0,95.0,28.1,01:36:09,2020-05-24T01:36:09Z
雲林縣東勢鄉同安路六七號,雲林縣縣立同安國小,0,AirBox,,7.52,BRR/14/27.23,2020-05-24,08BEAC0A0288,v1.06,2.0,1.0,23.71147334,120.2656978,9.0,0,AI-1003WN,,acelink.edimax,9.0,11.0,4.0,0.0,0.0,0.0,100.0,30.6,01:39:45,2020-05-24T01:39:45Z
桃園市蘆竹區南竹路一段100號,桃園市市立錦興國小,0,AirBox,,7.87,BRR/30/5.9,2020-05-24,08BEAC0A060E,v1.06,2.0,1.0,25.046729913,121.289672367,9.0,0,AI-1003WN,,acelink.edimax,11.0,12.0,7.0,0.0,0.0,0.0,86.0,28.1,01:38:59,2020-05-24T01:38:59Z
N/A,74DA38ED073A,,AirBox,new_taipei,9.01,BRR/14/3.79,2020-05-24,74DA38ED073A,,2.0,1.0,25.047,121.461,9.0,,,74DA38ED037A,,7.0,11.0,6.0,,,,74.0,26.37,01:36:18,2020-05-24T01:36:18Z
臺南市關廟區埤頭里關新路一段776號,臺南市市立保東國小,0,AirBox,,16.53,Theil-Sen/14/10.94,2020-05-24,08BEAC0A0284,v1.06,2.0,1.0,22.9939938,120.3089714,9.0,0,AI-1003WN,,acelink.edimax,37.0,51.0,20.0,0.0,0.0,0.0,96.0,28.7,01:38:40,2020-05-24T01:38:40Z
N/A,08BEAC028C9C,,AirBox,taipei,7.63,BRR/14/4.78,2020-05-24,08BEAC028C9C,,2.0,1.0,25.014,121.539,9.0,,,NTU_AS_EdiGreen,,2.0,2.0,1.0,,,,74.0,27.75,01:34:52,2020-05-24T01:34:52Z
臺中市西區美村路一段389號,臺中市立向上國中,0,AirBox,,10.14,BRR/30/2.47,2020-05-24,08BEAC0A0280,v1.06,2.0,1.0,24.1436029,120.6636655,9.0,0,AI-1003WN,,acelink.edimax,22.0,24.0,12.0,0.0,0.0,0.0,90.0,29.0,01:34:36,2020-05-24T01:34:36Z
桃園市大溪區登龍路19號,桃園市市立大溪國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A0282,v1.06,2.0,1.0,24.88433292,121.2866283,9.0,0,AI-1003WN,,acelink.edimax,10.0,10.0,5.0,0.0,0.0,0.0,88.0,26.0,01:34:51,2020-05-24T01:34:51Z
N/A,74DA38B0515A,,AirBox,new_taipei,9.71,BRR/14/3.68,2020-05-24,74DA38B0515A,,2.0,1.0,24.996,121.49,9.0,,,liencheng(indoor),,7.0,8.0,5.0,,,,71.0,27.62,01:31:22,2020-05-24T01:31:22Z
Sanyi,三義-1,,AirBox,taoyuan,N/A,N/A,2020-05-24,08BEAC0286B2,,2.0,1.0,24.94385652,121.2488829,9.0,,,手動站：三義站-1（6B2）,,6.0,6.0,4.0,,,,79.0,26.87,01:34:53,2020-05-24T01:34:53Z
N/A,08BEAC028A5C,,AirBox,taichuang,9.85,BRR/30/6.13,2020-05-24,08BEAC028A5C,,2.0,1.0,24.206,120.653,9.0,,,總茂環保1,,10.0,10.0,6.0,,,,53.0,41.25,01:34:54,2020-05-24T01:34:54Z
Xizhi,汐止-1,,AirBox,yilan,12.28,BRR/14/3.7,2020-05-24,08BEAC028A6A,,2.0,1.0,25.0513022,121.5443653,9.0,,,手動站：汐止站-1（A6A）,,16.0,18.0,10.0,,,,86.0,24.5,01:32:44,2020-05-24T01:32:44Z
N/A,08BEAC028A5A,,AirBox,NA,4.22,Theil-Sen/30/45.31,2020-05-24,08BEAC028A5A,,2.0,1.0,23.238,120.811,9.0,,,iTribe拉芺蘭部落,,2.0,3.0,1.0,,,,100.0,23.25,01:32:54,2020-05-24T01:32:54Z
Nantou,南投-2,,AirBox,yilan,19.83,BRR/14/3.68,2020-05-24,08BEAC028A5E,,2.0,1.0,25.04170237,121.5440922,9.0,,,手動站：南投站-2（A5E）,,26.0,28.0,14.0,,,,74.0,32.25,01:33:29,2020-05-24T01:33:29Z
N/A,74DA38ED073E,,AirBox,taichuang,6.68,BRR/30/8.74,2020-05-24,74DA38ED073E,,2.0,1.0,24.165,120.726,9.0,,,太和東街_陽台抽煙的去X,,8.0,14.0,8.0,,,,71.0,28.61,01:35:38,2020-05-24T01:35:38Z
N/A,74DA38B050AE,,AirBox,NA,3.44,BRR/30/5.05,2020-05-24,74DA38B050AE,,2.0,1.0,24.95,121.306,9.0,,,SuperFly,,6.0,6.0,4.0,,,,100.0,25.87,01:35:15,2020-05-24T01:35:15Z
臺南市關廟區山西里文衡路121號,臺南市市立關廟國小,0,AirBox,,18.19,Theil-Sen/14/12.79,2020-05-24,08BEAC0A0570,v1.04,2.0,1.0,22.96408732,120.3255733,9.0,0,AI-1003WN,,acelink.edimax,42.0,52.0,22.0,0.0,0.0,0.0,99.0,28.3,01:39:32,2020-05-24T01:39:32Z
N/A,新北市豐珠國中,,AirBox,new_taipei,N/A,N/A,2020-05-24,74DA38F7C53E,,2.0,1.0,25.066,121.901,9.0,,,新北市豐珠國中小,,10.0,11.0,6.0,,,,100.0,22.5,01:32:05,2020-05-24T01:32:05Z
N/A,新北市石碇國小,,AirBox,new_taipei,7.92,LR/14/8.74,2020-05-24,74DA38F7C448,,2.0,1.0,24.99,121.659,9.0,,,新北市石碇區石碇國民小學,,14.0,16.0,6.0,,,,100.0,24.12,01:36:51,2020-05-24T01:36:51Z
N/A,新北市樟樹國小,,AirBox,new_taipei,7.8,LR/14/0.13,2020-05-24,74DA38F7C53A,,2.0,1.0,25.067,121.641,9.0,,,新北市汐止區樟樹國民小學,,14.0,16.0,9.0,,,,100.0,23.87,01:36:53,2020-05-24T01:36:53Z
N/A,新北市板橋國小,,AirBox,new_taipei,5.36,BRR/14/0.23,2020-05-24,74DA38F7C338,,2.0,1.0,25.011,121.458,9.0,,,板橋國小,,12.0,13.0,7.0,,,,100.0,25.0,01:33:32,2020-05-24T01:33:32Z
桃園市新屋區新生里中正路196號,桃園市市立新屋國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A05FE,v1.06,2.0,1.0,24.9734256,121.1016147,9.0,0,AI-1003WN,,acelink.edimax,8.0,8.0,5.0,0.0,0.0,0.0,100.0,29.0,01:39:42,2020-05-24T01:39:42Z
N/A,新北市達觀國中,,AirBox,new_taipei,3.0,BRR/14/7.86,2020-05-24,74DA38F7C442,,2.0,1.0,24.953,121.5,9.0,,,Dgejh2,,7.0,8.0,4.0,,,,100.0,25.5,01:34:31,2020-05-24T01:34:31Z
臺南市後壁區長短樹里8鄰長短樹8之3號,臺南市市立菁寮國中,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A05FA,v1.06,2.0,1.0,23.36859991,120.3323805,9.0,0,AI-1003WN,,acelink.edimax,50.0,67.0,30.0,0.0,0.0,0.0,97.0,28.6,01:37:26,2020-05-24T01:37:26Z
N/A,新北市烏來國中,,AirBox,new_taipei,4.89,BRR/14/19.2,2020-05-24,74DA38F7C444,,2.0,1.0,24.863,121.553,9.0,,,烏來國中小,,11.0,13.0,5.0,,,,100.0,23.5,01:33:56,2020-05-24T01:33:56Z
嘉義縣大林鎮平林里民權路80號,嘉義縣縣立平林國小,0,AirBox,,82.95,Theil-Sen/21/15.07,2020-05-24,08BEAC0A05FC,v1.06,2.0,1.0,23.599978,120.461561,9.0,0,AI-1003WN,,acelink.edimax,49.0,63.0,29.0,0.0,0.0,0.0,87.0,28.5,01:34:50,2020-05-24T01:34:50Z
N/A,新北市坪林國小,,AirBox,new_taipei,0.0,LR/14/15.2,2020-05-24,74DA38F7C446,,2.0,1.0,24.96,121.736,9.0,,,YG,,7.0,7.0,4.0,,,,95.0,22.62,01:31:27,2020-05-24T01:31:27Z
N/A,08BEAC02870C,,AirBox,tainan,17.6,Theil-Sen/14/18.17,2020-05-24,08BEAC02870C,,2.0,1.0,23.092652,120.335812,9.0,,,OKFarm,,31.0,42.0,17.0,,,,79.0,29.25,01:33:18,2020-05-24T01:33:18Z
高雄市舊城國小 高雄市左營區蓮潭路47號,高雄市市立舊城國小,,AirBox,kaohsiung,20.07,Theil-Sen/30/5.63,2020-05-24,74DA38F20804,,2.0,1.0,22.683,120.293,9.0,,,高雄市左營區舊城國小(new),,41.0,50.0,23.0,,,,100.0,25.87,01:34:12,2020-05-24T01:34:12Z
N/A,AirBox-NUS-07,,AirBox,,N/A,N/A,2020-05-24,08BEAC0286EE,,2.0,1.0,1.293,103.842,9.0,,,SG_CENTRAL_OUTDOOR,,10.0,11.0,7.0,,,,69.0,30.75,01:33:16,2020-05-24T01:33:16Z
高雄市五甲國小 高雄市鳳山區五甲二路424號,高雄市市立五甲國小,,AirBox,NA,20.2,Theil-Sen/30/6.09,2020-05-24,74DA38F20800,,2.0,1.0,22.599,120.335,9.0,,,五甲國小,,43.0,52.0,24.0,,,,100.0,28.25,01:35:47,2020-05-24T01:35:47Z
高雄市曹公國小 高雄市鳳山區曹公路6號,高雄市市立曹公國小,,AirBox,kaohsiung,9.55,Theil-Sen/30/7.1,2020-05-24,74DA38F20802,,2.0,1.0,22.627,120.357,9.0,,,高雄市鳳山區曹公國小ICT,,4.0,4.0,3.0,,,,72.0,27.5,01:33:49,2020-05-24T01:33:49Z
[975]花蓮縣鳳林鎮鳳仁里光復路94號,花蓮縣立鳳仁國小,,AirBox,hualien,0.0,LR/14/28.89,2020-05-24,74DA38ED0756,,2.0,1.0,23.75,121.451,9.0,,,花蓮縣鳳仁國小,,4.0,4.0,2.0,,,,100.0,25.5,01:31:39,2020-05-24T01:31:39Z
N/A,THU_USR_27,,AirBox,taichuang,6.4,LR/14/13.79,2020-05-24,74DA38EBF91A,,2.0,1.0,24.352,120.627,9.0,,,Thuusr-27,,4.0,6.0,3.0,,,,72.0,28.25,01:32:14,2020-05-24T01:32:14Z
N/A,74DA38C7D3A0,,AirBox,taipei,6.35,BRR/14/0.06,2020-05-24,74DA38C7D3A0,,2.0,1.0,25.046,121.508,9.0,,,EPA_Wanhua_A0,,10.0,11.0,7.0,,,,100.0,29.86,01:36:16,2020-05-24T01:36:16Z
臺北市北投區建民里明德路50號,市立明德國中,,AirBox,taipei,9.79,LR/14/0.32,2020-05-24,74DA38F7C5A0,,2.0,1.0,25.107,121.518,9.0,,,臺北市北投區明德國中2018,,9.0,10.0,6.0,,,,91.0,24.62,01:36:32,2020-05-24T01:36:32Z
N/A,74DA38E2B610,,AirBox,tainan,12.2,Theil-Sen/14/2.4,2020-05-24,74DA38E2B610,,2.0,1.0,22.999,120.22,9.0,,,圖書館系統組,,9.0,10.0,7.0,,,,62.0,27.25,01:36:13,2020-05-24T01:36:13Z
臺北市內湖區西湖里環山路一段27號,市立西湖國中,,AirBox,taipei,8.19,LR/14/5.58,2020-05-24,74DA38F7C5AE,,2.0,1.0,25.085,121.566,9.0,,,台北市內湖區西湖國中2018,,7.0,8.0,4.0,,,,92.0,23.87,01:33:46,2020-05-24T01:33:46Z
N/A,74DA38C7D3AE,,AirBox,taipei,5.84,BRR/14/0.06,2020-05-24,74DA38C7D3AE,,2.0,1.0,25.046,121.508,9.0,,,EPA_Wanhua_AE,,9.0,11.0,6.0,,,,100.0,30.86,01:35:45,2020-05-24T01:35:45Z
N/A,08BEAC028702,,AirBox,kaohsiung,24.6,Theil-Sen/30/3.35,2020-05-24,08BEAC028702,,2.0,1.0,22.642467,120.318947,9.0,,,時代力量高雄黨部,,41.0,51.0,22.0,,,,79.0,28.0,01:34:46,2020-05-24T01:34:46Z
N/A,08BEAC0AB0FA,,AirBox,taichuang,17.0,BRR/30/8.06,2020-05-24,08BEAC0AB0FA,,2.0,1.0,24.083455,120.6671583,9.0,,,英銓實業（1）,,27.0,28.0,16.0,,,,66.0,29.36,01:36:46,2020-05-24T01:36:46Z
[981]花蓮縣玉里鎮高寮92號,花蓮縣立高寮國小,,AirBox,hualien,0.0,LR/14/68.79,2020-05-24,74DA38ED05EA,,2.0,1.0,23.394,121.357,9.0,,,花蓮縣觀音國小,,3.0,3.0,1.0,,,,100.0,25.12,01:31:44,2020-05-24T01:31:44Z
N/A,08BEAC0AB0FE,,AirBox,NA,14.5,BRR/30/8.05,2020-05-24,08BEAC0AB0FE,,2.0,1.0,24.18335666,120.7126183,9.0,,,強琳環保（2）,,19.0,20.0,11.0,,,,56.0,33.25,01:33:06,2020-05-24T01:33:06Z
高雄市左營國小 高雄市左營區實踐路42號,高雄市市立左營國小,,AirBox,kaohsiung,21.9,Theil-Sen/30/6.52,2020-05-24,74DA38F2080A,,2.0,1.0,22.691,120.293,9.0,,,高雄市左營區左營國小(2),,45.0,55.0,27.0,,,,100.0,25.87,01:32:55,2020-05-24T01:32:55Z
臺北市大安區龍門里新生南路3段33號,市立龍安國小,,AirBox,taipei,7.39,BRR/14/3.12,2020-05-24,74DA38F7C36E,,2.0,1.0,25.03,121.533,9.0,,,臺北市大安區龍安國小2018,,8.0,8.0,4.0,,,,90.0,24.75,01:31:37,2020-05-24T01:31:37Z
嘉義縣東石鄉永屯村39-2號,嘉義縣東榮國中,0,AirBox,,10.4,BRR/14/7.68,2020-05-24,08BEAC0A08B0,v1.06,2.0,1.0,23.46211966,120.1727357,9.0,0,AI-1003WN,,acelink.edimax,16.0,18.0,10.0,0.0,0.0,0.0,100.0,30.2,01:37:19,2020-05-24T01:37:19Z
桃園市大溪區民權東路210號,桃園市市立大溪國中,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A04EA,v1.06,2.0,1.0,24.8792286,121.2956507,9.0,0,AI-1003WN,,acelink.edimax,10.0,11.0,6.0,0.0,0.0,0.0,88.0,26.3,01:35:27,2020-05-24T01:35:27Z
N/A,新北市永福國小,,AirBox,new_taipei,3.81,BRR/14/4.41,2020-05-24,74DA38F7C536,,2.0,1.0,25.077,121.48,9.0,,,永福國小,,5.0,7.0,3.0,,,,100.0,25.5,01:36:21,2020-05-24T01:36:21Z
臺南市北區大興街599號,臺南市市立賢北國小,0,AirBox,,50.46,Theil-Sen/14/3.49,2020-05-24,08BEAC0A05F8,v1.06,2.0,1.0,23.0070678,120.1788457,9.0,0,AI-1003WN,,acelink.edimax,106.0,123.0,31.0,0.0,0.0,0.0,83.0,28.2,01:36:57,2020-05-24T01:36:57Z
N/A,新北市光興國小,,AirBox,new_taipei,7.89,BRR/14/1.66,2020-05-24,74DA38F7C532,,2.0,1.0,25.059,121.499,9.0,,,新北市三重區光興國小,,11.0,14.0,7.0,,,,95.0,25.87,01:36:59,2020-05-24T01:36:59Z
N/A,新北市三峽國小,,AirBox,new_taipei,5.68,BRR/30/9.21,2020-05-24,74DA38F7C44A,,2.0,1.0,24.935,121.367,9.0,,,新北市三峽國小,,10.0,12.0,6.0,,,,100.0,26.0,01:33:14,2020-05-24T01:33:14Z
臺南市柳營區旭山里新吉庄28之1號,臺南市市立新山國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A05F4,v1.06,2.0,1.0,23.2664193,120.3877866,9.0,0,AI-1003WN,,acelink.edimax,65.0,80.0,33.0,0.0,0.0,0.0,93.0,28.0,01:37:10,2020-05-24T01:37:10Z
N/A,新北市中泰國小,,AirBox,new_taipei,N/A,N/A,2020-05-24,74DA38F7C44C,,2.0,1.0,25.224,121.484,9.0,,,t中泰國小,,7.0,9.0,4.0,,,,100.0,25.5,01:34:47,2020-05-24T01:34:47Z
N/A,08BEAC028ADC,,AirBox,taipei,11.99,BRR/30/7.17,2020-05-24,08BEAC028ADC,,2.0,1.0,24.12415427,120.7048828,9.0,,,良全預拌混凝土股份有限公司,,17.0,18.0,11.0,,,,64.0,33.75,01:31:39,2020-05-24T01:31:39Z
N/A,新北市文德國小,,AirBox,new_taipei,11.4,BRR/14/1.0,2020-05-24,74DA38F7C33C,,2.0,1.0,25.022,121.459,9.0,,,新北市文德國小,,15.0,16.0,9.0,,,,80.0,26.0,01:31:36,2020-05-24T01:31:36Z
臺南市南化區南化里227號,臺南市市立南化國中,0,AirBox,,14.06,Theil-Sen/30/18.61,2020-05-24,08BEAC0A05F0,v1.06,2.0,1.0,23.04452901,120.4808454,9.0,0,AI-1003WN,,acelink.edimax,23.0,26.0,12.0,0.0,0.0,0.0,94.0,27.8,01:38:29,2020-05-24T01:38:29Z
N/A,新北市大觀國小,,AirBox,new_taipei,5.83,BRR/14/1.16,2020-05-24,74DA38F7C33A,,2.0,1.0,25.009,121.448,9.0,,,大觀國小,,13.0,14.0,8.0,,,,100.0,26.62,01:35:02,2020-05-24T01:35:02Z
臺南市鹽水區岸內里新岸內96號,臺南市市立岸內國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A05F2,v1.06,2.0,1.0,23.32931473,120.2609395,9.0,0,AI-1003WN,,acelink.edimax,0.0,0.0,0.0,0.0,0.0,0.0,97.0,28.5,01:39:49,2020-05-24T01:39:49Z
N/A,08BEAC02863E,,AirBox,taichuang,161.93,LR/30/8.64,2020-05-24,08BEAC02863E,,2.0,1.0,24.263195,120.826594,9.0,,,富山預拌混凝土廠,,7.0,8.0,4.0,,,,71.0,31.36,01:37:13,2020-05-24T01:37:13Z
N/A,taichung114,,AirBox,taichuang,0.0,BRR/30/3.34,2020-05-24,74DA3895DFC6,,2.0,1.0,24.151,120.674,9.0,,,Taichung114,,0.0,0.0,0.0,,,,100.0,28.25,01:34:23,2020-05-24T01:34:23Z
N/A,08BEAC02863A,,AirBox,chiayi_county,36.94,Theil-Sen/30/10.59,2020-05-24,08BEAC02863A,,2.0,1.0,23.5578778,120.4356678,9.0,,,AI-1001W,,48.0,61.0,29.0,,,,82.0,27.87,01:34:29,2020-05-24T01:34:29Z
臺南市善化區胡家里300號,臺南市市立陽明國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A085E,v1.06,2.0,1.0,23.14285187,120.2734907,9.0,0,AI-1003WN,,acelink.edimax,60.0,72.0,34.0,0.0,0.0,0.0,97.0,28.8,01:37:23,2020-05-24T01:37:23Z
雲林縣林內鄉烏麻村長源200號,雲林縣縣立林內國中,0,AirBox,,79.77,Theil-Sen/21/7.0,2020-05-24,08BEAC0A07D4,v1.06,2.0,1.0,23.7564229,120.5936265,9.0,0,AI-1003WN,,acelink.edimax,47.0,63.0,25.0,0.0,0.0,0.0,95.0,28.6,01:34:46,2020-05-24T01:34:46Z
桃園市觀音區保生里十四鄰5號,桃園市市立保生國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A07D6,v1.06,2.0,1.0,25.00597606,121.0724178,9.0,0,AI-1003WN,,acelink.edimax,7.0,9.0,4.0,0.0,0.0,0.0,79.0,28.7,01:38:27,2020-05-24T01:38:27Z
桃園市楊梅區校前路149號,桃園市市立楊梅國中,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A085A,v1.06,2.0,1.0,24.9035111492,121.148356833,9.0,0,AI-1003WN,,acelink.edimax,16.0,17.0,9.0,0.0,0.0,0.0,81.0,26.7,01:35:57,2020-05-24T01:35:57Z
桃園市龜山區南美里南上路99號,桃園市市立南美國小,0,AirBox,,9.35,BRR/30/5.9,2020-05-24,08BEAC0A07D0,v1.06,2.0,1.0,25.048005,121.2973608,9.0,0,AI-1003WN,,acelink.edimax,12.0,13.0,8.0,0.0,0.0,0.0,77.0,27.5,01:34:54,2020-05-24T01:34:54Z
臺南市關廟區南雄路一段487號,臺南市市立深坑國小,0,AirBox,,18.43,Theil-Sen/14/14.26,2020-05-24,08BEAC0A085C,v1.06,2.0,1.0,22.94014518,120.3332985,9.0,0,AI-1003WN,,acelink.edimax,43.0,53.0,23.0,0.0,0.0,0.0,100.0,28.2,01:39:00,2020-05-24T01:39:00Z
桃園市蘆竹區羊稠里吉林路160號,桃園市市立南崁國小,0,AirBox,,7.86,BRR/30/6.07,2020-05-24,08BEAC0A07D2,v1.06,2.0,1.0,25.04983253,121.3009644,9.0,0,AI-1003WN,,acelink.edimax,12.0,13.0,8.0,0.0,0.0,0.0,91.0,27.5,01:35:15,2020-05-24T01:35:15Z
桃園市觀音區新坡里中山路二段717號,桃園市市立新坡國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A07D8,v1.06,2.0,1.0,25.01268541,121.1374182,9.0,0,AI-1003WN,,acelink.edimax,5.0,5.0,3.0,0.0,0.0,0.0,93.0,26.7,01:34:51,2020-05-24T01:34:51Z
N/A,AirBox-NUS-11,,AirBox,,N/A,N/A,2020-05-24,08BEAC036696,,2.0,1.0,1.443,103.774,9.0,,,Woodlands_outdoor,,58.0,71.0,35.0,,,,80.0,29.36,01:33:44,2020-05-24T01:33:44Z
N/A,74DA38EBF824,,AirBox,taichuang,5.0,BRR/30/3.27,2020-05-24,74DA38EBF824,,2.0,1.0,24.148,120.673,9.0,,,耐特資訊,,4.0,5.0,3.0,,,,70.0,27.25,01:34:56,2020-05-24T01:34:56Z
N/A,74DA38EBF826,,AirBox,taichuang,2.8,BRR/30/7.47,2020-05-24,74DA38EBF826,,2.0,1.0,24.212,120.608,9.0,,,新科路G02,,11.0,18.0,11.0,,,,100.0,29.36,01:34:28,2020-05-24T01:34:28Z
N/A,74DA38EBF820,,AirBox,NA,129.69,LR/30/8.65,2020-05-24,74DA38EBF820,,2.0,1.0,24.179,120.736,9.0,,,國家公園城,,7.0,12.0,7.0,,,,77.0,29.75,01:32:34,2020-05-24T01:32:34Z
N/A,74DA38EBF822,,AirBox,taipei,130.36,LR/30/5.84,2020-05-24,74DA38EBF822,,2.0,1.0,24.308,120.73,9.0,,,7-11,,8.0,8.0,5.0,,,,77.0,26.87,01:36:41,2020-05-24T01:36:41Z
[885]澎湖縣湖西鄉湖西村43之1號,澎湖縣縣立湖西國中,,AirBox,penghu,1.5,LR/14/9.01,2020-05-24,74DA38F2110A,,2.0,1.0,23.584,119.653,9.0,,,湖西國中_空氣盒子,,13.0,14.0,8.0,,,,100.0,26.0,01:33:53,2020-05-24T01:33:53Z
N/A,AirBox-NTUH-05,,AirBox,taipei,5.84,BRR/14/4.6,2020-05-24,74DA388FF42C,,2.0,1.0,25.017,121.54,9.0,,,NTU6,,9.0,0.0,0.0,,,,100.0,25.87,01:36:02,2020-05-24T01:36:02Z
N/A,AirBox-NTUH-11,,AirBox,taipei,10.39,BRR/14/4.85,2020-05-24,74DA388FF42A,,2.0,1.0,25.011,121.536,9.0,,,NTU1,,5.0,0.0,0.0,,,,68.0,25.12,01:34:25,2020-05-24T01:34:25Z
N/A,新北市鷺江國小,,AirBox,new_taipei,11.14,LR/14/4.66,2020-05-24,74DA38F7C4E4,,2.0,1.0,25.085,121.475,9.0,,,新北市鷺江國小2,,6.0,6.0,4.0,,,,77.0,26.25,01:36:58,2020-05-24T01:36:58Z
N/A,08BEAC0289AE,,AirBox,taoyuan,2.02,BRR/30/21.69,2020-05-24,08BEAC0289AE,,2.0,1.0,24.804,121.346,9.0,,,iTribe溪口台部落,,1.0,2.0,0.0,,,,87.0,25.75,01:33:43,2020-05-24T01:33:43Z
N/A,74DA38AF48B2,,AirBox,taichuang,11.46,LR/30/5.9,2020-05-24,74DA38AF48B2,,2.0,1.0,24.24,120.797,9.0,,,小路露營區,,15.0,17.0,8.0,,,,100.0,28.0,01:34:50,2020-05-24T01:34:50Z
N/A,taichung87,,AirBox,taichuang,6.11,BRR/30/3.58,2020-05-24,74DA3895C2E2,,2.0,1.0,24.179,120.622,9.0,,,Taichung87,,0.0,0.0,0.0,,,,53.0,27.37,01:30:47,2020-05-24T01:30:47Z
N/A,08BEAC0288D0,,AirBox,taitung,1.4,PA/14/32.2,2020-05-24,08BEAC0288D0,,2.0,1.0,23.042,121.195,9.0,,,iTribe振興部落,,0.0,0.0,0.0,,,,83.0,28.25,01:32:59,2020-05-24T01:32:59Z
